02tiyadbei3.mp3,Kalabari,3
02u42jmpmvl.mp3,Sauria Paharia,1
02u42jmpmvl.mp3,Mongolian Halh,2
02u42jmpmvl.mp3,Garhwali,3
02xijxqucr1.mp3,Ashaninca,1
02xijxqucr1.mp3,Tamasheq,2
02xijxqucr1.mp3,Adiokrou,3
02yvyg2r1hb.mp3,Munukutuba,1
02yvyg2r1hb.mp3,Konso,2
02yvyg2r1hb.mp3,Kera,3
031gm51ywz3.mp3,Ilokano,1
031gm51ywz3.mp3,Chayahuita Shawi,2
031gm51ywz3.mp3,Malay,3
03bhrnewbzu.mp3,Parecis,1
03bhrnewbzu.mp3,Ashaninca,2
03bhrnewbzu.mp3,Bokyi,3
03cvoa5mxst.mp3,Aymara,1
03cvoa5mxst.mp3,Chipaya,2
03cvoa5mxst.mp3,Tol,3
03daorn5deq.mp3,Korean North,1
03daorn5deq.mp3,Biate,2
03daorn5deq.mp3,Kok Borok,3
03ffwslfzno.mp3,Paez,1
03ffwslfzno.mp3,Polish,2
03ffwslfzno.mp3,Tepehua Tlachichilco,3
03hu2zelfxl.mp3,Kok Borok,1
03hu2zelfxl.mp3,Garhwali,2
03hu2zelfxl.mp3,Korean North,3
03inqkpjn32.mp3,Pamona_Bahasa Taa,1
03inqkpjn32.mp3,Mentawai,2
03inqkpjn32.mp3,Pokoot,3
03kk24uz1np.mp3,Thai,1
03kk24uz1np.mp3,Arabic Egyptian Spoken,2
03kk24uz1np.mp3,Lao,3
03omov1g0ek.mp3,Avokaya,1
03omov1g0ek.mp3,Marba_Azumeina,2
03omov1g0ek.mp3,Maya Mopan,3
043ij0zzw24.mp3,Hindi,1
043ij0zzw24.mp3,Pampangan,2
043ij0zzw24.mp3,Javanese,3
04c4xeukf52.mp3,Dan East,1
04c4xeukf52.mp3,Bokyi,2
04c4xeukf52.mp3,Pokoot,3
04ebmziirxr.mp3,Kumyk,1
04ebmziirxr.mp3,Naga Ao,2
04ebmziirxr.mp3,Marba_Azumeina,3
04eug322pej.mp3,MofuGudur,1
04eug322pej.mp3,Dutch,2
04eug322pej.mp3,Konso,3
04euw434v0z.mp3,Tobelo,1
04euw434v0z.mp3,Yawa,2
04euw434v0z.mp3,Bicolano Central,3
04mt1hbxrkh.mp3,Chuj Ixtatan,1
04mt1hbxrkh.mp3,Lao,2
04mt1hbxrkh.mp3,Huambisa,3
04nl542e22a.mp3,Maya Mopan,1
04nl542e22a.mp3,Tol,2
04nl542e22a.mp3,Ixil Nebaj,3
04ocapj4avy.mp3,Jur Modo,1
04ocapj4avy.mp3,Luwo,2
04ocapj4avy.mp3,Mazahua Central,3
04rwm0umyx3.mp3,Nahuatl Northern Puebla,1
04rwm0umyx3.mp3,Tepehua Pisaflores,2
04rwm0umyx3.mp3,Tol,3
051trgq0j4f.mp3,Mongolian Halh,1
051trgq0j4f.mp3,KalmykOirat,2
051trgq0j4f.mp3,Paez,3
053uy4yfxzx.mp3,Huambisa,1
053uy4yfxzx.mp3,Aguaruna Awajun,2
053uy4yfxzx.mp3,Garhwali,3
053w3dxoolw.mp3,Trio,1
053w3dxoolw.mp3,Terena,2
053w3dxoolw.mp3,KalmykOirat,3
05j44024rxl.mp3,Tol,1
05j44024rxl.mp3,Terena,2
05j44024rxl.mp3,Bokyi,3
05l2bkvuvyd.mp3,Gidar,1
05l2bkvuvyd.mp3,Duri,2
05l2bkvuvyd.mp3,Sasak,3
05okne2bncg.mp3,Kannada,1
05okne2bncg.mp3,Kui,2
05okne2bncg.mp3,Tol,3
05sh4uqasvk.mp3,Munukutuba,1
05sh4uqasvk.mp3,Dutch,2
05sh4uqasvk.mp3,MofuGudur,3
05uxqqclzvc.mp3,Tucano,1
05uxqqclzvc.mp3,Tamasheq,2
05uxqqclzvc.mp3,Tepehua Pisaflores,3
0a2wsd501iy.mp3,Hmong Daw,1
0a2wsd501iy.mp3,Chamacoco,2
0a2wsd501iy.mp3,Patamona,3
0a2zjsiyrzu.mp3,Polish,1
0a2zjsiyrzu.mp3,Tamasheq,2
0a2zjsiyrzu.mp3,MofuGudur,3
0a4ezqp3nuo.mp3,Kalabari,1
0a4ezqp3nuo.mp3,Jur Modo,2
0a4ezqp3nuo.mp3,Teso,3
0a4pys3pxdb.mp3,Lampung Api,1
0a4pys3pxdb.mp3,Musgu,2
0a4pys3pxdb.mp3,Cakchiquel South Central,3
0aa2rxqolxa.mp3,Bora,1
0aa2rxqolxa.mp3,Gidar,2
0aa2rxqolxa.mp3,Themne,3
0ab3zs3julz.mp3,Karamojong,1
0ab3zs3julz.mp3,Oromo Eastern,2
0ab3zs3julz.mp3,Romani Sinti,3
0acu0hiydz3.mp3,Maya Mopan,1
0acu0hiydz3.mp3,Ixil Nebaj,2
0acu0hiydz3.mp3,Ojibwa Northwestern,3
0ad1ym41vwq.mp3,Mongolian Halh,1
0ad1ym41vwq.mp3,Totonac Highland,2
0ad1ym41vwq.mp3,Thai,3
0afigxmg2jc.mp3,Mixtec Ayutla,1
0afigxmg2jc.mp3,Azerbaijani North,2
0afigxmg2jc.mp3,Ashaninca,3
0afxitfr4lz.mp3,Hmong Daw,1
0afxitfr4lz.mp3,Patamona,2
0afxitfr4lz.mp3,Bru Eastern,3
0aggncn1g51.mp3,Polish,1
0aggncn1g51.mp3,Mazahua Central,2
0aggncn1g51.mp3,Azerbaijani North,3
0aiifjp5mzu.mp3,Quechua MargosYarowilcaLauricocha,1
0aiifjp5mzu.mp3,Quechua Eastern,2
0aiifjp5mzu.mp3,Tamasheq,3
0ajv0dixsjq.mp3,Kazakh,1
0ajv0dixsjq.mp3,Karakalpak,2
0ajv0dixsjq.mp3,Polish,3
0aomifdlrym.mp3,Wichi Lhamtes Nocten Weenhayek,1
0aomifdlrym.mp3,Maka,2
0aomifdlrym.mp3,Paez,3
0aqvwdp1jnf.mp3,Hiligaynon,1
0aqvwdp1jnf.mp3,Bicolano Central,2
0aqvwdp1jnf.mp3,Jola Kasa,3
0ax34i15wl5.mp3,Tobelo,1
0ax34i15wl5.mp3,Konso,2
0ax34i15wl5.mp3,Palaung Ruching,3
0b1qkociwix.mp3,Ashaninca,1
0b1qkociwix.mp3,Patamona,2
0b1qkociwix.mp3,Sanuma,3
0bdmgo1f4ii.mp3,Mundari,1
0bdmgo1f4ii.mp3,Napu,2
0bdmgo1f4ii.mp3,Ese Ejja,3
0bdsz0hdtd5.mp3,Vietnamese,1
0bdsz0hdtd5.mp3,Lao,2
0bdsz0hdtd5.mp3,MofuGudur,3
0bhqhx1wvl1.mp3,Teribe,1
0bhqhx1wvl1.mp3,KalmykOirat,2
0bhqhx1wvl1.mp3,Shilluk,3
0biw3f5wh2h.mp3,Quechua Eastern,1
0biw3f5wh2h.mp3,Quechua North Junin,2
0biw3f5wh2h.mp3,Romani Sinti,3
0bjgo1vdh5v.mp3,Vietnamese,1
0bjgo1vdh5v.mp3,MofuGudur,2
0bjgo1vdh5v.mp3,Bali,3
0bpg1hggauv.mp3,Wichi Lhamtes Nocten Weenhayek,1
0bpg1hggauv.mp3,Sanuma,2
0bpg1hggauv.mp3,Mongolian Halh,3
0brshp5ywcv.mp3,Kera,1
0brshp5ywcv.mp3,Adiokrou,2
0brshp5ywcv.mp3,MofuGudur,3
0bxu5st4vwz.mp3,KalmykOirat,1
0bxu5st4vwz.mp3,Dutch,2
0bxu5st4vwz.mp3,Bicolano Central,3
0c0gnyavmjy.mp3,Paez,1
0c0gnyavmjy.mp3,Otomi Mezquital,2
0c0gnyavmjy.mp3,KalmykOirat,3
0c4buvviqzk.mp3,Moro,1
0c4buvviqzk.mp3,Yali Angguruk,2
0c4buvviqzk.mp3,Arabic Egyptian Spoken,3
0cbp5uhwjtc.mp3,Dinka Northeastern,1
0cbp5uhwjtc.mp3,MofuGudur,2
0cbp5uhwjtc.mp3,Biate,3
0cdgncskled.mp3,Ignaciano,1
0cdgncskled.mp3,Alladian,2
0cdgncskled.mp3,Galela,3
0cdsr5wkhzk.mp3,Pampangan,1
0cdsr5wkhzk.mp3,Jola Kasa,2
0cdsr5wkhzk.mp3,Malay,3
0ceqvs0r3bc.mp3,Patamona,1
0ceqvs0r3bc.mp3,Shilluk,2
0ceqvs0r3bc.mp3,Konso,3
0cnniwy2ill.mp3,Wichi Lhamtes Nocten Weenhayek,1
0cnniwy2ill.mp3,Terena,2
0cnniwy2ill.mp3,Adiokrou,3
0cntsopwt0v.mp3,Mundari,1
0cntsopwt0v.mp3,Kolami Northwestern,2
0cntsopwt0v.mp3,Sauria Paharia,3
0cpdcw0qnah.mp3,Tamasheq,1
0cpdcw0qnah.mp3,MofuGudur,2
0cpdcw0qnah.mp3,Hiligaynon,3
0cwofnfc133.mp3,KalmykOirat,1
0cwofnfc133.mp3,Karakalpak,2
0cwofnfc133.mp3,Mongolian Halh,3
0cx1qjj3cwr.mp3,Ixil Nebaj,1
0cx1qjj3cwr.mp3,Maya Mopan,2
0cx1qjj3cwr.mp3,Kiche Cunen,3
0d0lihxkyvc.mp3,Tamasheq,1
0d0lihxkyvc.mp3,Ilokano,2
0d0lihxkyvc.mp3,Tepehua Pisaflores,3
0d1vfzzupqe.mp3,Huambisa,1
0d1vfzzupqe.mp3,Tepehua Pisaflores,2
0d1vfzzupqe.mp3,Aguaruna Awajun,3
0d4jwggj0aw.mp3,Palaung Ruching,1
0d4jwggj0aw.mp3,Lampung Api,2
0d4jwggj0aw.mp3,Ticuna,3
0d4oizhykxl.mp3,Polish,1
0d4oizhykxl.mp3,Ixil Nebaj,2
0d4oizhykxl.mp3,Azerbaijani North,3
0dag03elrvn.mp3,Tepehua Pisaflores,1
0dag03elrvn.mp3,Paez,2
0dag03elrvn.mp3,Samoan,3
0db1ovkkbzp.mp3,Bokyi,1
0db1ovkkbzp.mp3,Kalabari,2
0db1ovkkbzp.mp3,Akoose,3
0ddnxxfpyzn.mp3,Tzeltal Bachajon,1
0ddnxxfpyzn.mp3,Nahuatl Northern Puebla,2
0ddnxxfpyzn.mp3,Mazahua Central,3
0dhccchqfxc.mp3,Mongolian Halh,1
0dhccchqfxc.mp3,KalmykOirat,2
0dhccchqfxc.mp3,Azerbaijani North,3
0dipfx3xvxs.mp3,Khasi,1
0dipfx3xvxs.mp3,Arabic Egyptian Spoken,2
0dipfx3xvxs.mp3,Ilokano,3
0ditzanc1wp.mp3,Arabic Egyptian Spoken,1
0ditzanc1wp.mp3,Tepehua Pisaflores,2
0ditzanc1wp.mp3,Arabic Sudanese Spoken,3
0djwj0ovanx.mp3,Yawa,1
0djwj0ovanx.mp3,Mongolian Halh,2
0djwj0ovanx.mp3,Akoose,3
0dngq3hkeez.mp3,Thai,1
0dngq3hkeez.mp3,Malay,2
0dngq3hkeez.mp3,Khasi,3
0dxfcxstny3.mp3,Bokyi,1
0dxfcxstny3.mp3,KalmykOirat,2
0dxfcxstny3.mp3,Kalabari,3
0dxvhuyvzwp.mp3,Mixtec Ayutla,1
0dxvhuyvzwp.mp3,Mazahua Central,2
0dxvhuyvzwp.mp3,Teribe,3
0e1uhxr3cyt.mp3,Duala,1
0e1uhxr3cyt.mp3,Anufo,2
0e1uhxr3cyt.mp3,MofuGudur,3
0e4i0mgvxyr.mp3,Terena,1
0e4i0mgvxyr.mp3,Konso,2
0e4i0mgvxyr.mp3,Chamacoco,3
0e5efn1d10f.mp3,Ignaciano,1
0e5efn1d10f.mp3,MofuGudur,2
0e5efn1d10f.mp3,Duala,3
0efxmsg10ep.mp3,Pampangan,1
0efxmsg10ep.mp3,Dutch,2
0efxmsg10ep.mp3,Biate,3
0eijjox5bkw.mp3,Arabic Egyptian Spoken,1
0eijjox5bkw.mp3,Malay,2
0eijjox5bkw.mp3,Adiokrou,3
0eiq1moihk3.mp3,Napu,1
0eiq1moihk3.mp3,Hiligaynon,2
0eiq1moihk3.mp3,Arabic,3
0elnh4pldv2.mp3,Khmer Northern,1
0elnh4pldv2.mp3,Bicolano Central,2
0elnh4pldv2.mp3,Thai,3
0eniudmzgw3.mp3,Garhwali,1
0eniudmzgw3.mp3,KalmykOirat,2
0eniudmzgw3.mp3,MofuGudur,3
0enot2cao3j.mp3,Tol,1
0enot2cao3j.mp3,Huave de San Mateo del Mar,2
0enot2cao3j.mp3,Chamacoco,3
0es0yosphqr.mp3,Maya Mopan,1
0es0yosphqr.mp3,Bora,2
0es0yosphqr.mp3,Tol,3
0etnk2kupl0.mp3,Pokoot,1
0etnk2kupl0.mp3,Adiokrou,2
0etnk2kupl0.mp3,Luwo,3
0eu0fzox2oj.mp3,Themne,1
0eu0fzox2oj.mp3,Vai,2
0eu0fzox2oj.mp3,Peve,3
0ewt4orwiz0.mp3,Konso,1
0ewt4orwiz0.mp3,Chuj Ixtatan,2
0ewt4orwiz0.mp3,Ilokano,3
0exguyiu0c5.mp3,Waimaha,1
0exguyiu0c5.mp3,Yali Angguruk,2
0exguyiu0c5.mp3,Sanuma,3
0f2fmojgjut.mp3,Guayabero,1
0f2fmojgjut.mp3,Mazahua Central,2
0f2fmojgjut.mp3,Quechua MargosYarowilcaLauricocha,3
0f44ygbzzje.mp3,Moro,1
0f44ygbzzje.mp3,Palauan,2
0f44ygbzzje.mp3,Yali Angguruk,3
0faxctrmmey.mp3,ShipiboConibo,1
0faxctrmmey.mp3,Arabic,2
0faxctrmmey.mp3,Kashinawa,3
0fcsjm3nyoy.mp3,Dan East,1
0fcsjm3nyoy.mp3,Jur Modo,2
0fcsjm3nyoy.mp3,Malay,3
0fcutivmwh1.mp3,Chuj Ixtatan,1
0fcutivmwh1.mp3,Azerbaijani North,2
0fcutivmwh1.mp3,Arabic Sudanese Spoken,3
0fcv2o0obis.mp3,Hindi,1
0fcv2o0obis.mp3,Garhwali,2
0fcv2o0obis.mp3,Awadhi,3
0fhcilqjuow.mp3,Jur Modo,1
0fhcilqjuow.mp3,Munukutuba,2
0fhcilqjuow.mp3,Lampung Api,3
0fl1adkep21.mp3,Kok Borok,1
0fl1adkep21.mp3,Jingpho,2
0fl1adkep21.mp3,Aruamu,3
0flniipgijg.mp3,Alangan,1
0flniipgijg.mp3,Lao,2
0flniipgijg.mp3,Dutch,3
0fnpejlv3hg.mp3,Parecis,1
0fnpejlv3hg.mp3,Akha,2
0fnpejlv3hg.mp3,Ilokano,3
0fnpxbfyoeg.mp3,Chayahuita Shawi,1
0fnpxbfyoeg.mp3,MofuGudur,2
0fnpxbfyoeg.mp3,Marba_Azumeina,3
0fo4u1hadu5.mp3,Arabic,1
0fo4u1hadu5.mp3,Guahibo,2
0fo4u1hadu5.mp3,Tamasheq,3
0fv3h4opbxj.mp3,Aymara,1
0fv3h4opbxj.mp3,Ignaciano,2
0fv3h4opbxj.mp3,Alangan,3
0fvgjo3hfqt.mp3,Chuj Ixtatan,1
0fvgjo3hfqt.mp3,Cofan,2
0fvgjo3hfqt.mp3,Tol,3
0fwurqmajqw.mp3,Kannada,1
0fwurqmajqw.mp3,Kui,2
0fwurqmajqw.mp3,MofuGudur,3
0fxmxnvvhpd.mp3,Bench,1
0fxmxnvvhpd.mp3,Kui,2
0fxmxnvvhpd.mp3,Ese Ejja,3
0g2dlgsrjtm.mp3,Kalabari,1
0g2dlgsrjtm.mp3,Duala,2
0g2dlgsrjtm.mp3,Ese Ejja,3
0gby4aeuq5g.mp3,Kolami Northwestern,1
0gby4aeuq5g.mp3,Aguaruna Awajun,2
0gby4aeuq5g.mp3,Dutch,3
0gfzmgbpkso.mp3,Nahuatl Guerrero,1
0gfzmgbpkso.mp3,Tepehua Pisaflores,2
0gfzmgbpkso.mp3,Shuar,3
0gimo0iqd5m.mp3,Marba_Azumeina,1
0gimo0iqd5m.mp3,MofuGudur,2
0gimo0iqd5m.mp3,Gidar,3
0gizas0byka.mp3,Hmong Daw,1
0gizas0byka.mp3,Chamacoco,2
0gizas0byka.mp3,Lao,3
0gozvs0lcx3.mp3,Quechua Southern Conchucos Ancash,1
0gozvs0lcx3.mp3,Quechua Eastern,2
0gozvs0lcx3.mp3,Quechua Southern Pastaza,3
0gro4u45gmx.mp3,Shuar,1
0gro4u45gmx.mp3,Tol,2
0gro4u45gmx.mp3,Huambisa,3
0gti2aizqck.mp3,Kok Borok,1
0gti2aizqck.mp3,Azerbaijani North,2
0gti2aizqck.mp3,Mongolian Halh,3
0gtngtw4vhh.mp3,Ixil Nebaj,1
0gtngtw4vhh.mp3,Qeqchi,2
0gtngtw4vhh.mp3,Maya Mopan,3
0gyei2a5tch.mp3,Ashaninca,1
0gyei2a5tch.mp3,Sebat Bet Gurage_Gurage Chaha,2
0gyei2a5tch.mp3,Adiokrou,3
0h0dezjwc2b.mp3,Ixil Nebaj,1
0h0dezjwc2b.mp3,Tzeltal Bachajon,2
0h0dezjwc2b.mp3,Tol,3
0h2wy1ssbdo.mp3,Pijin,1
0h2wy1ssbdo.mp3,Albanian Tosk,2
0h2wy1ssbdo.mp3,Mongolian Halh,3
0hgjukaxbwd.mp3,Tuva,1
0hgjukaxbwd.mp3,KalmykOirat,2
0hgjukaxbwd.mp3,Maya Mopan,3
0hhkvmhraiw.mp3,Sebat Bet Gurage_Gurage Chaha,1
0hhkvmhraiw.mp3,Koorete,2
0hhkvmhraiw.mp3,Kera,3
0hmit2143v3.mp3,Khmer Northern,1
0hmit2143v3.mp3,Mongolian Halh,2
0hmit2143v3.mp3,Ticuna,3
0hprqnqqgol.mp3,Musgu,1
0hprqnqqgol.mp3,Mundari,2
0hprqnqqgol.mp3,Kui,3
0hpvrij32mz.mp3,Sebat Bet Gurage_Gurage Chaha,1
0hpvrij32mz.mp3,Yali Angguruk,2
0hpvrij32mz.mp3,Arabic Sudanese Spoken,3
0hr5netszzi.mp3,Hiligaynon,1
0hr5netszzi.mp3,Bicolano Central,2
0hr5netszzi.mp3,Javanese,3
0hrugkab20f.mp3,Mixtec Ayutla,1
0hrugkab20f.mp3,Paez,2
0hrugkab20f.mp3,Otomi Mezquital,3
0htu24iscao.mp3,Otomi Mezquital,1
0htu24iscao.mp3,Tepehua Pisaflores,2
0htu24iscao.mp3,Altai Southern,3
0hvetat3eau.mp3,Quechua Southern Pastaza,1
0hvetat3eau.mp3,Teribe,2
0hvetat3eau.mp3,CandoshiShapra,3
0hvy45esrdl.mp3,Khmer Northern,1
0hvy45esrdl.mp3,Akoose,2
0hvy45esrdl.mp3,Bicolano Central,3
0hvyd4hiri0.mp3,Teribe,1
0hvyd4hiri0.mp3,Otomi Mezquital,2
0hvyd4hiri0.mp3,KalmykOirat,3
0i1mh2o2osk.mp3,Awadhi,1
0i1mh2o2osk.mp3,Naga Ao,2
0i1mh2o2osk.mp3,Garhwali,3
0i50hmzggps.mp3,Sasak,1
0i50hmzggps.mp3,Gidar,2
0i50hmzggps.mp3,Duri,3
0ice5uciuew.mp3,Mentawai,1
0ice5uciuew.mp3,Adiokrou,2
0ice5uciuew.mp3,MofuGudur,3
0ifbth2b2l4.mp3,Kazakh,1
0ifbth2b2l4.mp3,KalmykOirat,2
0ifbth2b2l4.mp3,Tektiteko,3
0imeh0iaalh.mp3,Mongondow,1
0imeh0iaalh.mp3,Terena,2
0imeh0iaalh.mp3,Pampangan,3
0ind4asoksy.mp3,Ilokano,1
0ind4asoksy.mp3,Jola Kasa,2
0ind4asoksy.mp3,Bicolano Central,3
0ipee2hudke.mp3,Tol,1
0ipee2hudke.mp3,Quechua North Junin,2
0ipee2hudke.mp3,Maka,3
0iqns4fz4i3.mp3,Eleme,1
0iqns4fz4i3.mp3,Nahuatl Highland Puebla,2
0iqns4fz4i3.mp3,Kuman,3
0isr52bhjsm.mp3,Huli,1
0isr52bhjsm.mp3,Thai,2
0isr52bhjsm.mp3,Koorete,3
0iy0wmx0lv1.mp3,Chayahuita Shawi,1
0iy0wmx0lv1.mp3,Ashaninca,2
0iy0wmx0lv1.mp3,Mixtec Ayutla,3
0iyhmnc2tvd.mp3,Korean North,1
0iyhmnc2tvd.mp3,Korean South,2
0iyhmnc2tvd.mp3,Munukutuba,3
0iz03wo5rao.mp3,Aguaruna Awajun,1
0iz03wo5rao.mp3,Malay,2
0iz03wo5rao.mp3,Tol,3
0j05kuazvhs.mp3,Duri,1
0j05kuazvhs.mp3,Azerbaijani North,2
0j05kuazvhs.mp3,Arabic Egyptian Spoken,3
0j3t215npjx.mp3,Maya Mopan,1
0j3t215npjx.mp3,Polish,2
0j3t215npjx.mp3,Ixil Nebaj,3
0jcxpmohnbl.mp3,Malagasy Plateau,1
0jcxpmohnbl.mp3,Malay,2
0jcxpmohnbl.mp3,Adiokrou,3
0jduyocohlv.mp3,Chuj Ixtatan,1
0jduyocohlv.mp3,Polish,2
0jduyocohlv.mp3,Qeqchi,3
0jebjatxpop.mp3,Nahuatl Highland Puebla,1
0jebjatxpop.mp3,Quechua Southern Conchucos Ancash,2
0jebjatxpop.mp3,Mixtec Ayutla,3
0jfhb1fhgu0.mp3,Nahuatl Guerrero,1
0jfhb1fhgu0.mp3,Lampung Api,2
0jfhb1fhgu0.mp3,Tepehua Pisaflores,3
0jjbrffmyj3.mp3,Koorete,1
0jjbrffmyj3.mp3,Korean North,2
0jjbrffmyj3.mp3,Naga Ao,3
0jjub4pc30b.mp3,Biate,1
0jjub4pc30b.mp3,Sasak,2
0jjub4pc30b.mp3,Romanian,3
0jlogpoo4xw.mp3,Chamacoco,1
0jlogpoo4xw.mp3,Hindi,2
0jlogpoo4xw.mp3,Kumyk,3
0jr4j2izwnp.mp3,Kazakh,1
0jr4j2izwnp.mp3,Dutch,2
0jr4j2izwnp.mp3,Malagasy Plateau,3
0js4pkpe2px.mp3,Carib,1
0js4pkpe2px.mp3,Hmong Daw,2
0js4pkpe2px.mp3,Mongondow,3
0jsbuvb4nmc.mp3,Tol,1
0jsbuvb4nmc.mp3,Maka,2
0jsbuvb4nmc.mp3,Cakchiquel South Central,3
0jsfyborzp5.mp3,Malagasy Plateau,1
0jsfyborzp5.mp3,Pijin,2
0jsfyborzp5.mp3,Lao,3
